client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
34909,54,4,999,0,,0,1,2022-05-30
34910,144,1,999,1,0.0,0,1,2022-05-05
34911,123,3,999,0,,0,1,2022-05-24
34912,270,1,999,0,,0,1,2022-05-05
34913,160,1,999,1,0.0,0,1,2022-05-23
34914,208,2,999,0,,0,1,2022-05-22
34915,311,1,999,1,0.0,1,1,2022-05-25
34916,300,1,999,0,,0,1,2022-05-05
34917,259,1,999,0,,0,1,2022-05-06
34918,760,1,999,0,,1,1,2022-05-07
34919,21,8,999,1,0.0,0,1,2022-05-16
34920,128,2,999,1,0.0,0,1,2022-05-31
34921,146,4,999,0,,0,1,2022-05-05
34922,71,3,999,0,,0,1,2022-05-09
34923,169,2,999,1,0.0,0,1,2022-05-06
34924,302,1,999,0,,0,1,2022-05-18
34925,198,1,999,0,,0,1,2022-05-21
34926,302,1,999,0,,0,1,2022-05-24
34927,6,1,999,1,0.0,0,1,2022-05-27
34928,64,1,999,0,,0,1,2022-05-30
34929,49,1,999,1,0.0,0,1,2022-05-09
34930,242,1,999,0,,0,1,2022-05-31
34931,124,1,999,1,0.0,0,1,2022-05-29
34932,20,6,999,0,,0,1,2022-05-11
34933,1452,1,999,0,,0,1,2022-05-12
34934,317,1,999,0,,0,1,2022-05-23
34935,95,1,999,0,,0,1,2022-05-16
34936,16,8,999,1,0.0,0,1,2022-05-30
34937,67,4,999,1,0.0,0,1,2022-05-19
34938,241,1,999,1,0.0,0,1,2022-05-15
34939,250,1,999,0,,0,1,2022-05-18
34940,7,4,999,1,0.0,0,1,2022-05-16
34941,432,1,999,0,,0,1,2022-05-19
34942,153,1,999,1,0.0,0,1,2022-05-30
34943,67,1,999,1,0.0,0,1,2022-05-10
34944,48,1,999,0,,0,1,2022-05-22
34945,72,2,999,1,0.0,0,1,2022-05-16
34946,158,1,999,0,,0,1,2022-05-21
34947,148,1,999,0,,0,1,2022-05-25
34948,377,1,999,0,,0,1,2022-05-09
34949,367,6,999,1,0.0,0,1,2022-05-27
34950,195,1,999,0,,0,1,2022-05-22
34951,169,1,999,1,0.0,0,1,2022-05-26
34952,217,1,999,0,,0,1,2022-05-21
34953,50,1,999,0,,0,1,2022-05-05
34954,160,1,999,1,0.0,0,1,2022-05-01
34955,64,4,999,0,,0,1,2022-05-28
34956,612,1,999,2,0.0,0,1,2022-05-31
34957,310,1,999,0,,0,1,2022-05-22
34958,7,6,999,1,0.0,0,1,2022-05-29
34959,14,4,999,0,,0,1,2022-05-09
34960,373,1,999,0,,0,1,2022-05-18
34961,55,4,999,0,,0,1,2022-05-10
34962,58,1,999,1,0.0,0,1,2022-05-15
34963,180,1,999,0,,0,1,2022-05-30
34964,13,9,999,0,,0,1,2022-05-16
34965,68,1,999,0,,0,1,2022-05-24
34966,64,2,999,0,,0,1,2022-05-07
34967,520,1,999,1,0.0,0,1,2022-05-01
34968,1190,2,999,0,,1,1,2022-05-09
34969,119,2,999,0,,0,1,2022-05-16
34970,665,1,999,0,,0,1,2022-05-12
34971,132,5,999,1,0.0,0,1,2022-05-25
34972,391,1,999,0,,0,1,2022-05-22
34973,26,6,999,0,,0,1,2022-05-28
34974,493,7,999,0,,0,1,2022-05-07
34975,41,3,999,0,,0,1,2022-05-05
34976,899,1,999,0,,1,1,2022-05-26
34977,157,4,999,0,,0,1,2022-05-25
34978,104,2,999,0,,0,1,2022-05-06
34979,282,4,999,1,0.0,0,1,2022-05-04
34980,8,6,999,0,,0,1,2022-05-23
34981,101,1,999,1,0.0,0,1,2022-05-16
34982,133,1,999,0,,0,1,2022-05-03
34983,39,1,999,1,0.0,0,1,2022-05-07
34984,34,1,999,0,,0,1,2022-05-31
34985,23,3,999,1,0.0,0,1,2022-05-06
34986,12,5,999,0,,0,1,2022-05-15
34987,217,1,999,1,0.0,0,1,2022-05-09
34988,77,1,999,1,0.0,0,1,2022-05-22
34989,8,7,999,0,,0,1,2022-05-02
34990,11,5,999,0,,0,1,2022-05-27
34991,8,9,999,0,,0,1,2022-05-05
34992,24,7,999,0,,0,1,2022-05-03
34993,48,4,999,1,0.0,0,1,2022-05-14
34994,233,1,999,1,0.0,0,1,2022-05-29
34995,82,1,999,0,,0,1,2022-05-01
34996,326,5,999,2,0.0,1,1,2022-05-19
34997,283,3,999,0,,0,1,2022-05-21
34998,159,1,999,0,,0,1,2022-05-29
34999,58,1,999,1,0.0,0,1,2022-05-02
35000,181,1,999,0,,0,1,2022-05-27
35001,301,1,999,1,0.0,0,1,2022-05-11
35002,151,1,999,1,0.0,0,1,2022-05-02
35003,146,1,999,0,,0,1,2022-05-17
35004,250,1,999,0,,0,1,2022-05-09
35005,148,1,999,0,,0,1,2022-05-04
35006,106,1,999,1,0.0,0,1,2022-05-26
35007,44,1,999,0,,0,1,2022-05-31
35008,901,1,999,0,,1,1,2022-05-10
35009,358,1,999,0,,0,1,2022-05-02
35010,1286,1,999,0,,0,1,2022-05-14
35011,73,2,999,0,,0,1,2022-05-25
35012,87,1,999,0,,0,1,2022-05-13
35013,744,1,999,0,,1,1,2022-05-02
35014,127,1,999,0,,0,1,2022-05-16
35015,55,1,999,1,0.0,0,1,2022-05-30
35016,454,1,999,0,,0,1,2022-05-09
35017,485,1,999,0,,1,1,2022-05-10
35018,12,5,999,0,,0,1,2022-05-25
35019,99,3,999,0,,0,1,2022-05-21
35020,9,6,999,0,,0,1,2022-05-24
35021,123,5,999,0,,0,1,2022-05-21
35022,102,7,999,0,,0,1,2022-05-30
35023,282,2,999,0,,0,1,2022-05-29
35024,984,1,999,1,0.0,0,1,2022-05-03
35025,514,1,999,0,,0,1,2022-05-16
35026,224,1,999,0,,0,1,2022-05-26
35027,151,1,999,0,,0,1,2022-05-30
35028,25,1,999,0,,0,1,2022-05-18
35029,7,5,999,0,,0,1,2022-05-06
35030,76,2,999,0,,0,1,2022-05-05
35031,82,3,999,0,,0,1,2022-05-18
35032,298,1,999,0,,0,1,2022-05-11
35033,386,1,999,0,,0,1,2022-05-01
35034,457,1,999,0,,0,1,2022-05-29
35035,18,8,999,1,0.0,0,1,2022-05-14
35036,416,1,999,0,,1,1,2022-05-16
35037,193,2,999,0,,0,1,2022-05-15
35038,262,2,999,0,,0,1,2022-05-30
35039,22,5,999,0,,0,1,2022-05-25
35040,637,1,999,0,,1,1,2022-05-04
35041,45,1,999,0,,0,1,2022-05-28
35042,14,8,999,2,0.0,0,1,2022-05-25
35043,59,3,999,0,,0,1,2022-05-19
35044,34,7,999,0,,0,1,2022-05-29
35045,272,1,999,0,,0,1,2022-05-08
35046,48,1,999,0,,0,1,2022-05-06
35047,301,1,999,1,0.0,0,1,2022-05-09
35048,164,1,999,0,,0,1,2022-05-01
35049,523,2,999,0,,1,1,2022-05-06
35050,133,1,999,0,,0,1,2022-05-08
35051,52,2,999,1,0.0,0,1,2022-05-27
35052,325,1,999,0,,0,1,2022-05-31
35053,36,1,999,0,,0,1,2022-05-24
35054,56,1,999,1,0.0,0,1,2022-05-06
35055,174,1,999,1,0.0,0,1,2022-05-06
35056,322,1,999,0,,0,1,2022-05-23
35057,333,1,999,0,,0,1,2022-05-23
35058,311,1,999,0,,0,1,2022-05-12
35059,290,2,999,0,,0,1,2022-05-10
35060,27,5,999,0,,0,1,2022-05-16
35061,256,1,999,0,,0,1,2022-05-06
35062,173,3,999,0,,0,1,2022-05-12
35063,134,2,999,0,,0,1,2022-05-13
35064,171,1,999,1,0.0,0,1,2022-05-10
35065,256,1,12,1,1.0,0,1,2022-05-12
35066,26,1,999,1,0.0,0,1,2022-05-27
35067,74,2,999,0,,0,1,2022-05-28
35068,285,5,999,0,,1,1,2022-05-31
35069,109,5,999,0,,0,1,2022-05-01
35070,239,1,999,0,,0,1,2022-05-07
35071,109,11,999,0,,0,1,2022-05-25
35072,730,5,999,0,,1,1,2022-05-29
35073,19,6,999,0,,0,1,2022-05-05
35074,10,5,999,1,0.0,0,1,2022-05-17
35075,178,2,999,0,,0,1,2022-05-20
35076,7,6,999,0,,0,1,2022-05-04
35077,71,5,999,1,0.0,0,1,2022-05-25
35078,16,9,999,1,0.0,0,1,2022-05-16
35079,45,2,999,0,,0,1,2022-05-26
35080,22,6,999,0,,0,1,2022-05-22
35081,536,2,999,0,,1,1,2022-05-07
35082,792,2,999,1,0.0,1,1,2022-05-03
35083,178,1,999,0,,0,1,2022-05-04
35084,41,1,999,0,,0,1,2022-05-15
35085,142,1,999,0,,0,1,2022-05-18
35086,45,1,999,0,,0,1,2022-05-08
35087,10,5,999,0,,0,1,2022-05-18
35088,333,1,999,1,0.0,0,1,2022-05-22
35089,166,2,999,0,,0,1,2022-05-28
35090,100,1,999,0,,0,1,2022-05-02
35091,423,1,999,0,,0,1,2022-05-12
35092,358,1,999,1,0.0,0,1,2022-05-01
35093,576,4,999,1,0.0,1,1,2022-05-26
35094,84,1,999,0,,0,1,2022-05-16
35095,66,1,999,0,,0,1,2022-05-29
35096,79,2,999,1,0.0,0,1,2022-05-05
35097,669,1,999,1,0.0,1,1,2022-05-16
35098,456,1,999,0,,0,1,2022-05-27
35099,676,3,999,0,,0,1,2022-05-08
35100,87,1,999,1,0.0,0,1,2022-05-20
35101,472,6,999,1,0.0,0,1,2022-05-19
35102,78,1,999,1,0.0,0,1,2022-05-16
35103,354,2,999,0,,0,1,2022-05-15
35104,117,1,999,0,,0,1,2022-05-31
35105,265,7,999,0,,0,1,2022-05-20
35106,693,5,999,1,0.0,1,1,2022-05-06
35107,251,1,999,0,,0,1,2022-05-03
35108,98,1,999,1,0.0,0,1,2022-05-02
35109,13,11,999,0,,0,1,2022-05-01
35110,14,5,999,0,,0,1,2022-05-06
35111,268,1,999,0,,0,1,2022-05-29
35112,144,2,999,0,,0,1,2022-05-14
35113,166,1,999,0,,0,1,2022-05-27
35114,138,4,999,1,0.0,0,1,2022-05-11
35115,1015,1,999,0,,1,1,2022-05-03
35116,192,1,999,1,0.0,0,1,2022-05-15
35117,663,1,999,0,,1,1,2022-05-22
35118,210,2,999,0,,0,1,2022-05-16
35119,119,1,999,0,,0,1,2022-05-27
35120,133,1,999,0,,0,1,2022-05-25
35121,18,8,999,0,,0,1,2022-05-07
35122,8,4,999,0,,0,1,2022-05-31
35123,261,1,999,0,,0,1,2022-05-23
35124,81,2,999,1,0.0,0,1,2022-05-31
35125,65,2,999,0,,0,1,2022-05-26
35126,437,3,999,0,,1,1,2022-05-15
35127,102,1,999,1,0.0,0,1,2022-05-05
35128,217,6,999,1,0.0,0,1,2022-05-03
35129,63,3,999,1,0.0,0,1,2022-05-31
35130,562,2,999,0,,1,1,2022-05-07
35131,74,2,999,0,,0,1,2022-05-19
35132,189,3,999,0,,0,1,2022-05-26
35133,212,4,999,0,,0,1,2022-05-27
35134,500,2,999,1,0.0,0,1,2022-05-01
35135,172,2,999,1,0.0,0,1,2022-05-21
35136,20,6,999,0,,0,1,2022-05-24
35137,327,3,999,1,0.0,0,1,2022-05-08
35138,16,7,999,0,,0,1,2022-05-12
35139,894,2,999,1,0.0,0,1,2022-05-02
35140,152,1,999,1,0.0,0,1,2022-05-31
35141,116,1,999,0,,0,1,2022-05-09
35142,133,1,999,0,,0,1,2022-05-11
35143,585,1,999,0,,1,1,2022-05-09
35144,95,1,999,0,,0,1,2022-05-15
35145,56,1,999,0,,0,1,2022-05-15
35146,564,3,999,0,,0,1,2022-05-22
35147,188,1,999,1,0.0,0,1,2022-05-06
35148,48,7,999,0,,0,1,2022-05-18
35149,79,4,999,0,,0,1,2022-05-10
35150,342,2,999,0,,0,1,2022-05-21
35151,6,4,999,0,,0,1,2022-05-09
35152,170,2,999,0,,0,1,2022-05-01
35153,119,4,999,1,0.0,0,1,2022-05-03
35154,80,4,999,0,,0,1,2022-05-10
35155,659,1,999,0,,1,1,2022-05-24
35156,532,3,999,0,,1,1,2022-05-05
35157,15,11,999,0,,0,1,2022-05-03
35158,265,1,999,0,,0,1,2022-05-15
35159,54,5,999,0,,0,1,2022-05-24
35160,837,1,999,0,,1,1,2022-05-01
35161,67,4,999,1,0.0,0,1,2022-05-15
35162,77,4,999,0,,0,1,2022-05-12
35163,358,7,999,0,,0,1,2022-05-29
35164,303,2,999,1,0.0,0,1,2022-05-07
35165,47,3,999,0,,0,1,2022-05-17
35166,228,2,999,0,,0,1,2022-05-07
35167,832,1,999,1,0.0,1,1,2022-05-19
35168,169,1,999,1,0.0,0,1,2022-05-23
35169,394,10,999,0,,0,1,2022-05-02
35170,31,1,999,1,0.0,0,1,2022-05-25
35171,1380,1,999,0,,0,1,2022-05-07
35172,36,2,999,0,,0,1,2022-05-14
35173,201,3,10,1,1.0,0,1,2022-05-23
35174,679,1,999,1,0.0,1,1,2022-05-02
35175,199,2,999,0,,0,1,2022-05-17
35176,58,3,999,0,,0,1,2022-05-26
35177,495,1,999,0,,0,1,2022-05-17
35178,141,1,999,1,0.0,0,1,2022-05-01
35179,139,2,999,0,,0,1,2022-05-30
35180,82,2,999,1,0.0,0,1,2022-05-16
35181,317,1,999,0,,1,1,2022-05-13
35182,830,1,999,1,0.0,1,1,2022-05-31
35183,611,5,999,0,,1,1,2022-05-11
35184,86,2,999,1,0.0,0,1,2022-05-20
35185,186,2,999,0,,0,1,2022-05-03
35186,42,4,999,0,,0,1,2022-05-07
35187,956,1,999,0,,1,1,2022-05-23
35188,229,2,999,0,,0,1,2022-05-03
35189,175,1,999,0,,0,1,2022-05-04
35190,757,1,999,1,0.0,0,1,2022-05-01
35191,521,2,999,0,,0,1,2022-05-14
35192,264,1,999,1,0.0,0,1,2022-05-13
35193,99,1,999,1,0.0,0,1,2022-05-29
35194,83,1,999,1,0.0,0,1,2022-05-30
35195,87,4,999,0,,0,1,2022-05-17
35196,401,1,999,0,,0,1,2022-05-12
35197,301,1,999,0,,0,1,2022-05-05
35198,13,2,999,0,,0,1,2022-05-10
35199,184,4,999,0,,0,1,2022-05-26
35200,200,5,999,0,,0,1,2022-05-21
35201,42,2,999,1,0.0,0,1,2022-05-01
35202,167,2,999,1,0.0,0,1,2022-05-11
35203,58,3,999,0,,0,1,2022-05-24
35204,11,7,999,0,,0,1,2022-05-23
35205,167,4,999,0,,0,1,2022-05-07
35206,237,2,999,0,,0,1,2022-05-09
35207,173,4,999,0,,0,1,2022-05-06
35208,98,2,999,1,0.0,0,1,2022-05-25
35209,165,3,999,0,,0,1,2022-05-28
35210,858,3,999,0,,1,1,2022-05-27
35211,114,2,999,0,,0,1,2022-05-06
35212,173,2,999,0,,0,1,2022-05-01
35213,406,4,999,1,0.0,0,1,2022-05-30
35214,1012,3,999,0,,1,1,2022-05-08
35215,13,11,999,0,,0,1,2022-05-06
35216,73,2,999,0,,0,1,2022-05-08
35217,160,2,999,0,,0,1,2022-05-17
35218,372,2,12,1,1.0,0,1,2022-05-03
35219,206,5,999,0,,0,1,2022-05-08
35220,137,2,999,1,0.0,0,1,2022-05-15
35221,611,2,999,0,,1,1,2022-05-01
35222,13,9,999,1,0.0,0,1,2022-05-26
35223,219,6,999,0,,0,1,2022-05-30
35224,320,3,999,1,0.0,0,1,2022-05-08
35225,223,2,999,1,0.0,0,1,2022-05-16
35226,57,2,999,1,0.0,0,1,2022-05-22
35227,739,2,999,1,0.0,0,1,2022-05-16
35228,109,2,12,1,1.0,0,1,2022-05-17
35229,264,2,999,0,,0,1,2022-05-10
35230,221,4,999,0,,0,1,2022-05-19
35231,61,2,999,0,,0,1,2022-05-27
35232,124,3,999,0,,0,1,2022-05-21
35233,885,3,999,0,,1,1,2022-05-30
35234,1111,5,999,0,,1,1,2022-05-29
35235,117,4,999,0,,0,1,2022-05-03
35236,44,2,999,0,,0,1,2022-05-11
35237,187,11,999,0,,0,1,2022-05-08
35238,50,5,999,0,,0,1,2022-05-24
35239,76,2,999,0,,0,1,2022-05-19
35240,10,2,999,0,,0,1,2022-05-27
35241,270,3,999,0,,0,1,2022-05-04
35242,135,3,999,1,0.0,0,1,2022-05-28
35243,31,9,999,0,,0,1,2022-05-19
35244,296,2,999,0,,0,1,2022-05-05
35245,239,2,999,0,,0,1,2022-05-15
35246,22,7,999,1,0.0,0,1,2022-05-23
35247,1357,4,999,1,0.0,1,1,2022-05-10
35248,212,2,999,1,0.0,0,1,2022-05-02
35249,150,3,999,0,,0,1,2022-05-01
35250,582,2,999,0,,0,1,2022-05-10
35251,709,5,999,0,,1,1,2022-05-02
35252,199,2,999,1,0.0,0,1,2022-05-28
35253,102,3,999,1,0.0,0,1,2022-05-20
35254,140,9,999,1,0.0,0,1,2022-05-01
35255,15,3,999,0,,0,1,2022-05-08
35256,61,3,999,0,,0,1,2022-05-18
35257,20,6,999,0,,0,1,2022-05-24
35258,152,5,999,0,,0,1,2022-05-22
35259,245,9,999,1,0.0,0,1,2022-05-13
35260,406,4,999,0,,1,1,2022-05-17
35261,23,8,999,0,,0,1,2022-05-19
35262,297,3,999,0,,0,1,2022-05-05
35263,197,3,999,1,0.0,0,1,2022-05-18
35264,63,8,999,0,,0,1,2022-05-17
35265,103,5,999,0,,0,1,2022-05-18
35266,11,8,999,0,,0,1,2022-05-06
35267,427,2,999,0,,0,1,2022-05-28
35268,80,3,999,0,,0,1,2022-05-23
35269,232,2,999,0,,0,1,2022-05-15
35270,255,2,999,0,,0,1,2022-05-11
35271,8,2,999,1,0.0,0,1,2022-05-26
35272,284,15,999,0,,0,1,2022-05-18
35273,550,2,999,1,0.0,0,1,2022-05-24
35274,536,2,999,0,,0,1,2022-05-12
35275,193,2,999,0,,0,1,2022-05-13
35276,124,2,999,1,0.0,0,1,2022-05-18
35277,12,10,999,1,0.0,0,1,2022-05-23
35278,134,5,999,0,,0,1,2022-05-21
35279,10,7,999,0,,0,1,2022-05-01
35280,17,8,999,0,,0,1,2022-05-02
35281,895,5,999,1,0.0,0,1,2022-05-03
35282,212,3,999,0,,0,1,2022-05-13
35283,43,8,999,1,0.0,0,1,2022-05-30
35284,364,2,999,0,,0,1,2022-05-20
35285,14,3,999,0,,0,1,2022-05-31
35286,122,8,999,0,,0,1,2022-05-30
35287,134,9,999,0,,0,1,2022-05-24
35288,21,2,999,0,,0,1,2022-05-04
35289,144,5,999,0,,0,1,2022-05-22
35290,16,3,999,0,,0,1,2022-05-13
35291,13,8,999,0,,0,1,2022-05-19
35292,781,4,999,2,0.0,0,1,2022-05-11
35293,128,3,999,0,,0,1,2022-05-25
35294,67,2,999,0,,0,1,2022-05-23
35295,266,3,999,0,,0,1,2022-05-05
35296,411,6,999,1,0.0,0,1,2022-05-01
35297,391,2,999,0,,0,1,2022-05-26
35298,195,4,999,0,,0,1,2022-05-19
35299,74,5,999,0,,0,1,2022-05-28
35300,232,2,999,0,,0,1,2022-05-30
35301,340,2,999,1,0.0,0,1,2022-05-23
35302,350,8,999,1,0.0,0,1,2022-05-21
35303,309,3,999,0,,0,1,2022-05-26
35304,12,5,999,0,,0,1,2022-05-22
35305,136,3,999,1,0.0,0,1,2022-05-14
35306,259,3,999,0,,0,1,2022-05-22
35307,223,5,999,0,,0,1,2022-05-06
35308,215,2,999,0,,0,1,2022-05-27
35309,156,4,999,0,,0,1,2022-05-15
35310,233,4,999,0,,0,1,2022-05-08
35311,59,3,999,0,,0,1,2022-05-22
35312,104,10,999,0,,0,1,2022-05-30
35313,49,3,999,0,,0,1,2022-05-21
35314,167,3,999,0,,0,1,2022-05-20
35315,113,6,999,0,,0,1,2022-05-11
35316,1002,4,999,0,,1,1,2022-05-25
35317,48,2,999,0,,0,1,2022-05-28
35318,54,2,999,0,,0,1,2022-05-03
35319,306,3,999,1,0.0,0,1,2022-05-07
35320,61,4,999,0,,0,1,2022-05-17
35321,20,5,999,0,,0,1,2022-05-11
35322,16,5,999,1,0.0,0,1,2022-05-09
35323,880,4,999,0,,1,1,2022-05-30
35324,69,3,999,1,0.0,0,1,2022-05-30
35325,218,4,999,0,,0,1,2022-05-27
35326,18,6,999,0,,0,1,2022-05-05
35327,47,2,999,0,,0,1,2022-05-26
35328,333,2,999,1,0.0,0,1,2022-05-21
35329,102,2,999,1,0.0,0,1,2022-05-27
35330,64,3,999,1,0.0,0,1,2022-05-19
35331,101,4,999,1,0.0,0,1,2022-05-22
35332,800,5,999,0,,0,1,2022-05-04
35333,131,3,999,0,,0,1,2022-05-01
35334,476,3,999,0,,0,1,2022-05-21
35335,65,5,999,0,,0,1,2022-05-21
35336,262,2,999,1,0.0,0,1,2022-05-22
35337,934,2,999,1,0.0,1,1,2022-05-09
35338,75,10,999,2,0.0,0,1,2022-05-29
35339,51,4,999,0,,0,1,2022-05-25
35340,208,3,999,0,,0,1,2022-05-18
35341,53,3,999,0,,0,1,2022-05-07
35342,162,2,999,1,0.0,0,1,2022-05-02
35343,34,11,999,0,,0,1,2022-05-02
35344,73,3,999,0,,0,1,2022-05-12
35345,22,8,999,1,0.0,0,1,2022-05-09
35346,172,2,9,2,0.0,0,1,2022-05-08
35347,258,3,999,0,,0,1,2022-05-14
35348,71,3,999,1,0.0,0,1,2022-05-07
35349,11,8,999,0,,0,1,2022-05-31
35350,93,3,999,0,,0,1,2022-05-07
35351,92,4,999,1,0.0,0,1,2022-05-31
35352,655,3,999,1,0.0,1,1,2022-05-15
35353,138,2,999,1,0.0,0,1,2022-05-21
35354,432,3,999,0,,0,1,2022-05-27
35355,200,3,999,1,0.0,0,1,2022-05-05
35356,69,3,999,1,0.0,0,1,2022-05-30
35357,204,3,999,0,,0,1,2022-05-24
35358,25,5,999,1,0.0,0,1,2022-05-24
35359,28,8,999,0,,0,1,2022-05-25
35360,68,4,999,1,0.0,0,1,2022-05-05
35361,109,3,999,0,,0,1,2022-05-17
35362,1223,3,999,1,0.0,0,1,2022-05-15
35363,136,3,999,1,0.0,0,1,2022-05-01
35364,101,2,999,0,,0,1,2022-05-15
35365,126,2,999,1,0.0,0,1,2022-05-30
35366,137,7,999,1,0.0,0,1,2022-05-07
35367,155,6,999,0,,0,1,2022-05-10
35368,509,3,999,0,,0,1,2022-05-13
35369,143,2,999,1,0.0,0,1,2022-05-20
35370,641,6,999,0,,0,1,2022-05-04
35371,415,4,999,1,0.0,1,1,2022-05-16
35372,104,2,999,0,,0,1,2022-05-01
35373,211,6,999,1,0.0,0,1,2022-05-16
35374,131,3,999,0,,0,1,2022-05-01
35375,22,5,999,0,,0,1,2022-05-27
35376,15,9,999,0,,0,1,2022-05-03
35377,1871,4,999,0,,1,1,2022-05-18
35378,69,2,999,2,0.0,0,1,2022-05-29
35379,63,4,999,0,,0,1,2022-05-08
35380,1068,3,999,0,,1,1,2022-05-20
35381,315,3,999,1,0.0,0,1,2022-05-08
35382,58,3,999,0,,0,1,2022-05-12
35383,22,8,999,1,0.0,0,1,2022-05-18
35384,1326,6,999,1,0.0,0,1,2022-05-31
35385,149,7,999,0,,0,1,2022-05-30
35386,34,10,999,0,,0,1,2022-05-04
35387,204,3,999,1,0.0,0,1,2022-05-14
35388,44,9,999,0,,0,1,2022-05-21
35389,376,2,999,0,,0,1,2022-05-19
35390,31,5,999,1,0.0,0,1,2022-05-26
35391,133,2,999,0,,0,1,2022-05-04
35392,439,4,999,0,,0,1,2022-05-30
35393,157,2,999,1,0.0,0,1,2022-05-16
35394,38,7,999,1,0.0,0,1,2022-05-04
35395,462,4,999,0,,1,1,2022-05-31
35396,73,4,999,0,,0,1,2022-05-17
35397,104,3,999,0,,0,1,2022-05-04
35398,504,2,999,0,,0,1,2022-05-04
35399,121,3,999,0,,0,1,2022-05-16
35400,49,2,999,0,,0,1,2022-05-02
35401,258,2,999,0,,0,1,2022-05-20
35402,163,5,999,1,0.0,0,1,2022-05-15
35403,12,6,999,0,,0,1,2022-05-08
35404,126,2,999,1,0.0,0,1,2022-05-24
35405,166,4,999,0,,0,1,2022-05-13
35406,11,7,999,1,0.0,0,1,2022-05-24
35407,59,4,999,0,,0,1,2022-05-15
35408,1313,7,999,1,0.0,1,1,2022-05-15
35409,623,8,999,0,,1,1,2022-05-23
35410,157,3,999,0,,0,1,2022-05-03
35411,1598,4,999,1,0.0,1,1,2022-05-02
35412,385,3,999,0,,0,1,2022-05-01
35413,57,11,999,0,,0,1,2022-05-08
35414,543,3,999,1,0.0,0,1,2022-05-19
35415,692,3,999,0,,1,1,2022-05-27
35416,102,5,999,0,,0,1,2022-05-18
35417,20,6,999,0,,0,1,2022-05-06
35418,59,2,999,0,,0,1,2022-05-31
35419,33,5,999,0,,0,1,2022-05-18
35420,126,2,999,1,0.0,0,1,2022-05-23
35421,87,5,999,0,,0,1,2022-05-24
35422,15,7,999,0,,0,1,2022-05-30
35423,45,4,999,0,,0,1,2022-05-29
35424,722,4,999,0,,1,1,2022-05-15
35425,9,4,999,0,,0,1,2022-05-03
35426,17,5,999,1,0.0,0,1,2022-05-26
35427,7,6,999,0,,0,1,2022-05-06
35428,16,10,999,0,,0,1,2022-05-01
35429,201,5,999,0,,0,1,2022-05-15
35430,113,2,999,1,0.0,0,1,2022-05-04
35431,8,5,999,0,,0,1,2022-05-04
35432,8,7,999,0,,0,1,2022-05-31
35433,536,2,999,1,0.0,1,1,2022-05-02
35434,58,6,999,0,,0,1,2022-05-18
35435,28,6,999,0,,0,1,2022-05-01
35436,11,10,999,0,,0,1,2022-05-29
35437,9,5,999,0,,0,1,2022-05-27
35438,899,3,999,0,,1,1,2022-05-09
35439,17,8,999,1,0.0,0,1,2022-05-15
35440,473,3,999,0,,1,1,2022-05-30
35441,11,14,999,0,,0,1,2022-05-08
35442,114,4,999,0,,0,1,2022-05-24
35443,106,5,999,0,,0,1,2022-05-22
35444,159,3,999,0,,0,1,2022-05-28
35445,17,6,999,0,,0,1,2022-05-21
35446,359,5,999,0,,0,1,2022-05-14
35447,17,7,999,1,0.0,0,1,2022-05-14
35448,11,8,999,0,,0,1,2022-05-11
35449,70,3,999,0,,0,1,2022-05-21
35450,193,4,999,0,,0,1,2022-05-03
35451,116,4,999,0,,0,1,2022-05-17
35452,157,5,999,0,,0,1,2022-05-06
35453,284,2,999,1,0.0,0,1,2022-05-03
35454,73,6,999,0,,0,1,2022-05-13
35455,18,5,999,1,0.0,0,1,2022-05-10
35456,26,5,12,1,1.0,0,1,2022-05-10
35457,222,6,999,0,,0,1,2022-05-19
35458,126,2,999,0,,0,1,2022-05-19
35459,97,2,999,1,0.0,0,1,2022-05-03
35460,144,3,999,0,,0,1,2022-05-16
35461,98,2,999,1,0.0,0,1,2022-05-19
35462,59,2,999,0,,0,1,2022-05-14
35463,19,5,999,0,,0,1,2022-05-23
35464,44,8,999,0,,0,1,2022-05-03
35465,22,6,999,1,0.0,0,1,2022-05-27
35466,44,4,999,0,,0,1,2022-05-15
35467,16,6,999,0,,0,1,2022-05-22
35468,7,7,999,1,0.0,0,1,2022-05-22
35469,21,7,999,0,,0,1,2022-05-05
35470,15,9,999,0,,0,1,2022-05-26
35471,30,7,999,0,,0,1,2022-05-12
35472,13,8,999,0,,0,1,2022-05-05
35473,8,7,999,0,,0,1,2022-05-26
35474,201,2,999,0,,0,1,2022-05-30
35475,259,2,999,0,,0,1,2022-05-24
35476,90,1,999,0,,0,1,2022-05-21
35477,51,1,999,0,,0,1,2022-05-12
35478,264,1,10,1,1.0,0,1,2022-05-30
35479,35,6,999,0,,0,1,2022-05-22
35480,10,4,999,0,,0,1,2022-05-22
35481,380,1,999,0,,0,1,2022-05-11
35482,33,2,999,0,,0,1,2022-05-27
35483,30,5,999,0,,0,1,2022-05-19
35484,557,1,999,0,,0,1,2022-05-23
35485,108,1,999,0,,0,1,2022-05-05
35486,173,1,999,0,,0,1,2022-05-27
35487,87,6,999,1,0.0,0,1,2022-05-06
35488,47,4,999,0,,0,1,2022-05-22
35489,97,1,999,1,0.0,0,1,2022-05-25
35490,333,1,999,0,,0,1,2022-05-07
